GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CA8001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area Name,Total employees
"G3800090","1970","North Dakota","38","Bottineau","009","Bottineau, ND",1047
"G3800110","1970","North Dakota","38","Bowman","011","Bowman, ND",892
"G3800130","1970","North Dakota","38","Burke","013","Burke, ND",433
"G3800150","1970","North Dakota","38","Burleigh","015","Burleigh, ND",10373
"G3800170","1970","North Dakota","38","Cass","017","Cass, ND",23693
"G3800190","1970","North Dakota","38","Cavalier","019","Cavalier, ND",572
"G3800210","1970","North Dakota","38","Dickey","021","Dickey, ND",949
"G3800230","1970","North Dakota","38","Divide","023","Divide, ND",394
"G3800250","1970","North Dakota","38","Dunn","025","Dunn, ND",163
"G3800270","1970","North Dakota","38","Eddy","027","Eddy, ND",453
"G3800290","1970","North Dakota","38","Emmons","029","Emmons, ND",559
"G3800310","1970","North Dakota","38","Foster","031","Foster, ND",749
"G3800330","1970","North Dakota","38","Golden Valley","033","Golden Valley, ND",312
"G3800350","1970","North Dakota","38","Grand Forks","035","Grand Forks, ND",11704
"G3800370","1970","North Dakota","38","Grant","037","Grant, ND",287
"G3800390","1970","North Dakota","38","Griggs","039","Griggs, ND",520
"G3800410","1970","North Dakota","38","Hettinger","041","Hettinger, ND",485
"G3800430","1970","North Dakota","38","Kidder","043","Kidder, ND",214
"G3800450","1970","North Dakota","38","LaMoure","045","La Moure, ND",604
"G3800470","1970","North Dakota","38","Logan","047","Logan, ND",314
"G3800490","1970","North Dakota","38","McHenry","049","McHenry, ND",566
"G3800510","1970","North Dakota","38","McIntosh","051","McIntosh, ND",577
"G3800530","1970","North Dakota","38","McKenzie","053","McKenzie, ND",581
"G3800550","1970","North Dakota","38","McLean","055","McLean, ND",1014
"G3800570","1970","North Dakota","38","Mercer","057","Mercer, ND",816
"G3800590","1970","North Dakota","38","Morton","059","Morton, ND",2892
"G3800610","1970","North Dakota","38","Mountrail","061","Mountrail, ND",764
"G3800630","1970","North Dakota","38","Nelson","063","Nelson, ND",562
"G3800650","1970","North Dakota","38","Oliver","065","Oliver, ND",210
"G3800670","1970","North Dakota","38","Pembina","067","Pembina, ND",1566
"G3800690","1970","North Dakota","38","Pierce","069","Pierce, ND",858
"G3800710","1970","North Dakota","38","Ramsey","071","Ramsey, ND",2307
"G3800730","1970","North Dakota","38","Ransom","073","Ransom, ND",683
"G3800750","1970","North Dakota","38","Renville","075","Renville, ND",321
"G3800770","1970","North Dakota","38","Richland","077","Richland, ND",1962
"G3800790","1970","North Dakota","38","Rolette","079","Rolette, ND",1220
"G3800810","1970","North Dakota","38","Sargent","081","Sargent, ND",874
"G3800830","1970","North Dakota","38","Sheridan","083","Sheridan, ND",200
"G3800850","1970","North Dakota","38","Sioux","085","Sioux, ND",335
"G3800870","1970","North Dakota","38","Slope","087","Slope, ND",14
"G3800890","1970","North Dakota","38","Stark","089","Stark, ND",3407
"G3800910","1970","North Dakota","38","Steele","091","Steele, ND",226
"G3800930","1970","North Dakota","38","Stutsman","093","Stutsman, ND",4421
"G3800950","1970","North Dakota","38","Towner","095","Towner, ND",474
"G3800970","1970","North Dakota","38","Traill","097","Traill, ND",1072
"G3800990","1970","North Dakota","38","Walsh","099","Walsh, ND",2106
"G3801010","1970","North Dakota","38","Ward","101","Ward, ND",10403
"G3801030","1970","North Dakota","38","Wells","103","Wells, ND",832
"G3801050","1970","North Dakota","38","Williams","105","Williams, ND",4433
"G3809990","1970","North Dakota","38","Remainder of North Dakota","999","North Dakota Statewide No Fixed Loc",1898
"G3900010","1970","Ohio","39","Adams","001","Adams, OH",1555
"G3900030","1970","Ohio","39","Allen","003","Allen, OH",38811
"G3900050","1970","Ohio","39","Ashland","005","Ashland, OH",10965
"G3900070","1970","Ohio","39","Ashtabula","007","Ashtabula, OH",24486
"G3900090","1970","Ohio","39","Athens","009","Athens, OH",7960
"G3900110","1970","Ohio","39","Auglaize","011","Auglaize, OH",9159
"G3900130","1970","Ohio","39","Belmont","013","Belmont, OH",14848
"G3900150","1970","Ohio","39","Brown","015","Brown, OH",2821
"G3900170","1970","Ohio","39","Butler","017","Butler, OH",56345
"G3900190","1970","Ohio","39","Carroll","019","Carroll, OH",2396
"G3900210","1970","Ohio","39","Champaign","021","Champaign, OH",5858
"G3900230","1970","Ohio","39","Clark","023","Clark, OH",39449
"G3900250","1970","Ohio","39","Clermont","025","Clermont, OH",7476
"G3900270","1970","Ohio","39","Clinton","027","Clinton, OH",6043
"G3900290","1970","Ohio","39","Columbiana","029","Columbiana, OH",22741
"G3900310","1970","Ohio","39","Coshocton","031","Coshocton, OH",9049
"G3900330","1970","Ohio","39","Crawford","033","Crawford, OH",17279
"G3900350","1970","Ohio","39","Cuyahoga","035","Cuyahoga, OH",684864
"G3900370","1970","Ohio","39","Darke","037","Darke, OH",7873
"G3900390","1970","Ohio","39","Defiance","039","Defiance, OH",11229
"G3900410","1970","Ohio","39","Delaware","041","Delaware, OH",8368
"G3900430","1970","Ohio","39","Erie","043","Erie, OH",23872
"G3900450","1970","Ohio","39","Fairfield","045","Fairfield, OH",16438
"G3900470","1970","Ohio","39","Fayette","047","Fayette, OH",5467
"G3900490","1970","Ohio","39","Franklin","049","Franklin, OH",281414
"G3900510","1970","Ohio","39","Fulton","051","Fulton, OH",7837
"G3900530","1970","Ohio","39","Gallia","053","Gallia, OH",3539
"G3900550","1970","Ohio","39","Geauga","055","Geauga, OH",8513
"G3900570","1970","Ohio","39","Greene","057","Greene, OH",14144
"G3900590","1970","Ohio","39","Guernsey","059","Guernsey, OH",10295
"G3900610","1970","Ohio","39","Hamilton","061","Hamilton, OH",375566
"G3900630","1970","Ohio","39","Hancock","063","Hancock, OH",17932
"G3900650","1970","Ohio","39","Hardin","065","Hardin, OH",5678
"G3900670","1970","Ohio","39","Harrison","067","Harrison, OH",4908
"G3900690","1970","Ohio","39","Henry","069","Henry, OH",5983
"G3900710","1970","Ohio","39","Highland","071","Highland, OH",4274
"G3900730","1970","Ohio","39","Hocking","073","Hocking, OH",4053
"G3900750","1970","Ohio","39","Holmes","075","Holmes, OH",3390
"G3900770","1970","Ohio","39","Huron","077","Huron, OH",13656
"G3900790","1970","Ohio","39","Jackson","079","Jackson, OH",4724
"G3900810","1970","Ohio","39","Jefferson","081","Jefferson, OH",24002
"G3900830","1970","Ohio","39","Knox","083","Knox, OH",9815
"G3900850","1970","Ohio","39","Lake","085","Lake, OH",40824
"G3900870","1970","Ohio","39","Lawrence","087","Lawrence, OH",7370
"G3900890","1970","Ohio","39","Licking","089","Licking, OH",25341
"G3900910","1970","Ohio","39","Logan","091","Logan, OH",6664
"G3900930","1970","Ohio","39","Lorain","093","Lorain, OH",68178
"G3900950","1970","Ohio","39","Lucas","095","Lucas, OH",164291
"G3900970","1970","Ohio","39","Madison","097","Madison, OH",2979
"G3900990","1970","Ohio","39","Mahoning","099","Mahoning, OH",92389
"G3901010","1970","Ohio","39","Marion","101","Marion, OH",21013
"G3901030","1970","Ohio","39","Medina","103","Medina, OH",14624
"G3901050","1970","Ohio","39","Meigs","105","Meigs, OH",1874
"G3901070","1970","Ohio","39","Mercer","107","Mercer, OH",8217
"G3901090","1970","Ohio","39","Miami","109","Miami, OH",21977
"G3901110","1970","Ohio","39","Monroe","111","Monroe, OH",4095
"G3901130","1970","Ohio","39","Montgomery","113","Montgomery, OH",232622
"G3901150","1970","Ohio","39","Morgan","115","Morgan, OH",1687
"G3901170","1970","Ohio","39","Morrow","117","Morrow, OH",2740
"G3901190","1970","Ohio","39","Muskingum","119","Muskingum, OH",21281
"G3901210","1970","Ohio","39","Noble","121","Noble, OH",1089
"G3901230","1970","Ohio","39","Ottawa","123","Ottawa, OH",6584
"G3901250","1970","Ohio","39","Paulding","125","Paulding, OH",2138
"G3901270","1970","Ohio","39","Perry","127","Perry, OH",3300
"G3901290","1970","Ohio","39","Pickaway","129","Pickaway, OH",6600
"G3901310","1970","Ohio","39","Pike","131","Pike, OH",2864
"G3901330","1970","Ohio","39","Portage","133","Portage, OH",21349
"G3901350","1970","Ohio","39","Preble","135","Preble, OH",3516
"G3901370","1970","Ohio","39","Putnam","137","Putnam, OH",4938
"G3901390","1970","Ohio","39","Richland","139","Richland, OH",44695
"G3901410","1970","Ohio","39","Ross","141","Ross, OH",12111
"G3901430","1970","Ohio","39","Sandusky","143","Sandusky, OH",15060
"G3901450","1970","Ohio","39","Scioto","145","Scioto, OH",15835
"G3901470","1970","Ohio","39","Seneca","147","Seneca, OH",18312
"G3901490","1970","Ohio","39","Shelby","149","Shelby, OH",11970
"G3901510","1970","Ohio","39","Stark","151","Stark, OH",118872
"G3901530","1970","Ohio","39","Summit","153","Summit, OH",190570
"G3901550","1970","Ohio","39","Trumbull","155","Trumbull, OH",74268
"G3901570","1970","Ohio","39","Tuscarawas","157","Tuscarawas, OH",19358
"G3901590","1970","Ohio","39","Union","159","Union, OH",5414
"G3901610","1970","Ohio","39","Van Wert","161","Van Wert, OH",6367
"G3901630","1970","Ohio","39","Vinton","163","Vinton, OH",1068
"G3901650","1970","Ohio","39","Warren","165","Warren, OH",8668
"G3901670","1970","Ohio","39","Washington","167","Washington, OH",15302
"G3901690","1970","Ohio","39","Wayne","169","Wayne, OH",22141
"G3901710","1970","Ohio","39","Williams","171","Williams, OH",10165
"G3901730","1970","Ohio","39","Wood","173","Wood, OH",19345
"G3901750","1970","Ohio","39","Wyandot","175","Wyandot, OH",4130
"G3909990","1970","Ohio","39","Remainder of Ohio","999","Ohio Statewide No Fixed Loc",20790
"G4000010","1970","Oklahoma","40","Adair","001","Adair, OK",941
"G4000030","1970","Oklahoma","40","Alfalfa","003","Alfalfa, OK",977
"G4000050","1970","Oklahoma","40","Atoka","005","Atoka, OK",936
"G4000070","1970","Oklahoma","40","Beaver","007","Beaver, OK",858
"G4000090","1970","Oklahoma","40","Beckham","009","Beckham, OK",2956
"G4000110","1970","Oklahoma","40","Blaine","011","Blaine, OK",1728
"G4000130","1970","Oklahoma","40","Bryan","013","Bryan, OK",3211
"G4000150","1970","Oklahoma","40","Caddo","015","Caddo, OK",3849
"G4000170","1970","Oklahoma","40","Canadian","017","Canadian, OK",3078
"G4000190","1970","Oklahoma","40","Carter","019","Carter, OK",9800
"G4000210","1970","Oklahoma","40","Cherokee","021","Cherokee, OK",1691
"G4000230","1970","Oklahoma","40","Choctaw","023","Choctaw, OK",1658
"G4000250","1970","Oklahoma","40","Cimarron","025","Cimarron, OK",377
"G4000270","1970","Oklahoma","40","Cleveland","027","Cleveland, OK",9567
"G4000290","1970","Oklahoma","40","Coal","029","Coal, OK",494
"G4000310","1970","Oklahoma","40","Comanche","031","Comanche, OK",13694
"G4000330","1970","Oklahoma","40","Cotton","033","Cotton, OK",982
"G4000350","1970","Oklahoma","40","Craig","035","Craig, OK",1546
"G4000370","1970","Oklahoma","40","Creek","037","Creek, OK",6666
"G4000390","1970","Oklahoma","40","Custer","039","Custer, OK",4213
"G4000410","1970","Oklahoma","40","Delaware","041","Delaware, OK",905
"G4000430","1970","Oklahoma","40","Dewey","043","Dewey, OK",510
"G4000450","1970","Oklahoma","40","Ellis","045","Ellis, OK",909
"G4000470","1970","Oklahoma","40","Garfield","047","Garfield, OK",14522
"G4000490","1970","Oklahoma","40","Garvin","049","Garvin, OK",4506
"G4000510","1970","Oklahoma","40","Grady","051","Grady, OK",4460
"G4000530","1970","Oklahoma","40","Grant","053","Grant, OK",574
"G4000550","1970","Oklahoma","40","Greer","055","Greer, OK",806
"G4000570","1970","Oklahoma","40","Harmon","057","Harmon, OK",476
"G4000590","1970","Oklahoma","40","Harper","059","Harper, OK",583
"G4000610","1970","Oklahoma","40","Haskell","061","Haskell, OK",885
"G4000630","1970","Oklahoma","40","Hughes","063","Hughes, OK",1378
"G4000650","1970","Oklahoma","40","Jackson","065","Jackson, OK",3748
"G4000670","1970","Oklahoma","40","Jefferson","067","Jefferson, OK",524
"G4000690","1970","Oklahoma","40","Johnston","069","Johnston, OK",614
"G4000710","1970","Oklahoma","40","Kay","071","Kay, OK",12776
"G4000730","1970","Oklahoma","40","Kingfisher","073","Kingfisher, OK",2408
"G4000750","1970","Oklahoma","40","Kiowa","075","Kiowa, OK",1274
"G4000770","1970","Oklahoma","40","Latimer","077","Latimer, OK",1008
"G4000790","1970","Oklahoma","40","Le Flore","079","Le Flore, OK",2939
"G4000810","1970","Oklahoma","40","Lincoln","081","Lincoln, OK",2474
"G4000830","1970","Oklahoma","40","Logan","083","Logan, OK",2587
"G4000850","1970","Oklahoma","40","Love","085","Love, OK",1120
"G4000870","1970","Oklahoma","40","McClain","087","McClain, OK",1184
"G4000890","1970","Oklahoma","40","McCurtain","089","McCurtain, OK",3202
"G4000910","1970","Oklahoma","40","McIntosh","091","McIntosh, OK",805
"G4000930","1970","Oklahoma","40","Major","093","Major, OK",1081
"G4000950","1970","Oklahoma","40","Marshall","095","Marshall, OK",1061
"G4000970","1970","Oklahoma","40","Mayes","097","Mayes, OK",2799
"G4000990","1970","Oklahoma","40","Murray","099","Murray, OK",1541
"G4001010","1970","Oklahoma","40","Muskogee","101","Muskogee, OK",11754
"G4001030","1970","Oklahoma","40","Noble","103","Noble, OK",1719
"G4001050","1970","Oklahoma","40","Nowata","105","Nowata, OK",1031
"G4001070","1970","Oklahoma","40","Okfuskee","107","Okfuskee, OK",919
"G4001090","1970","Oklahoma","40","Oklahoma","109","Oklahoma, OK",175055
"G4001110","1970","Oklahoma","40","Okmulgee","111","Okmulgee, OK",5963
"G4001130","1970","Oklahoma","40","Osage","113","Osage, OK",3389
"G4001150","1970","Oklahoma","40","Ottawa","115","Ottawa, OK",6178
"G4001170","1970","Oklahoma","40","Pawnee","117","Pawnee, OK",1523
"G4001190","1970","Oklahoma","40","Payne","119","Payne, OK",7732
"G4001210","1970","Oklahoma","40","Pittsburg","121","Pittsburg, OK",5102
"G4001230","1970","Oklahoma","40","Pontotoc","123","Pontotoc, OK",5093
"G4001250","1970","Oklahoma","40","Pottawatomie","125","Pottawatomie, OK",6835
"G4001270","1970","Oklahoma","40","Pushmataha","127","Pushmataha, OK",699
"G4001290","1970","Oklahoma","40","Roger Mills","129","Roger Mills, OK",242
"G4001310","1970","Oklahoma","40","Rogers","131","Rogers, OK",2304
"G4001330","1970","Oklahoma","40","Seminole","133","Seminole, OK",5287
"G4001350","1970","Oklahoma","40","Sequoyah","135","Sequoyah, OK",1621
"G4001370","1970","Oklahoma","40","Stephens","137","Stephens, OK",9210
"G4001390","1970","Oklahoma","40","Texas","139","Texas, OK",2871
"G4001410","1970","Oklahoma","40","Tillman","141","Tillman, OK",1816
"G4001430","1970","Oklahoma","40","Tulsa","143","Tulsa, OK",153619
"G4001450","1970","Oklahoma","40","Wagoner","145","Wagoner, OK",1240
"G4001470","1970","Oklahoma","40","Washington","147","Washington, OK",13622
"G4001490","1970","Oklahoma","40","Washita","149","Washita, OK",1051
"G4001510","1970","Oklahoma","40","Woods","151","Woods, OK",1607
"G4001530","1970","Oklahoma","40","Woodward","153","Woodward, OK",3100
"G4009990","1970","Oklahoma","40","Remainder of Oklahoma","999","Oklahoma Statewide No Fixed Loc",7889
"G4100010","1970","Oregon","41","Baker","001","Baker, OR",2725
"G4100030","1970","Oregon","41","Benton","003","Benton, OR",8898
"G4100050","1970","Oregon","41","Clackamas","005","Clackamas, OR",23465
"G4100070","1970","Oregon","41","Clatsop","007","Clatsop, OR",6852
"G4100090","1970","Oregon","41","Columbia","009","Columbia, OR",3804
"G4100110","1970","Oregon","41","Coos","011","Coos, OR",13792
"G4100130","1970","Oregon","41","Crook","013","Crook, OR",2364
"G4100150","1970","Oregon","41","Curry","015","Curry, OR",3045
"G4100170","1970","Oregon","41","Deschutes","017","Deschutes, OR",6476
"G4100190","1970","Oregon","41","Douglas","019","Douglas, OR",16045
"G4100210","1970","Oregon","41","Gilliam","021","Gilliam, OR",281
"G4100230","1970","Oregon","41","Grant","023","Grant, OR",1008
"G4100250","1970","Oregon","41","Harney","025","Harney, OR",1387
"G4100270","1970","Oregon","41","Hood River","027","Hood River, OR",2817
"G4100290","1970","Oregon","41","Jackson","029","Jackson, OR",18681
"G4100310","1970","Oregon","41","Jefferson","031","Jefferson, OR",1325
"G4100330","1970","Oregon","41","Josephine","033","Josephine, OR",5958
"G4100350","1970","Oregon","41","Klamath","035","Klamath, OR",10228
"G4100370","1970","Oregon","41","Lake","037","Lake, OR",938
"G4100390","1970","Oregon","41","Lane","039","Lane, OR",48249
"G4100410","1970","Oregon","41","Lincoln","041","Lincoln, OR",4916
"G4100430","1970","Oregon","41","Linn","043","Linn, OR",18291
